time,day_type,weather,event_day,passengers,flight_count,avg_luggage,crowd
21,Weekend,Clear,0,1452,29,2,Medium
4,Weekend,Fog,0,616,12,1,Low
16,Weekend,Clear,0,1035,20,3,Medium
23,Weekday,Clear,0,439,8,4,Low
0,Weekday,Clear,0,623,12,4,Low
19,Weekday,Clear,0,1807,36,1,High
12,Weekend,Rain,1,1213,24,1,Medium
14,Weekend,Clear,1,1480,29,2,Medium
23,Weekend,Clear,1,1359,27,1,Medium
6,Weekday,Rain,1,2243,44,2,High
3,Weekend,Fog,1,988,19,2,Medium
5,Weekday,Fog,1,801,16,2,Medium
16,Weekend,Fog,0,438,8,2,Low
4,Weekend,Clear,0,1240,24,4,Medium
13,Weekend,Rain,0,815,16,2,Medium
4,Weekday,Rain,1,1142,22,4,Medium
11,Weekday,Fog,0,356,7,2,Low
15,Weekend,Clear,1,1628,32,3,High
18,Weekday,Rain,0,1741,34,3,High
0,Weekday,Rain,0,652,13,3,Low
21,Weekend,Fog,0,1390,27,4,Medium
5,Weekday,Rain,0,613,12,2,Low
4,Weekend,Fog,0,352,7,3,Low
0,Weekend,Fog,1,976,19,4,Medium
2,Weekend,Rain,0,1016,20,1,Medium
14,Weekday,Rain,1,1075,21,3,Medium
19,Weekend,Clear,0,1640,32,2,High
9,Weekday,Rain,1,1926,38,2,High
14,Weekday,Clear,0,721,14,1,Medium
7,Weekend,Rain,0,1262,25,4,Medium
6,Weekday,Clear,1,1894,37,1,High
15,Weekend,Clear,0,873,17,3,Medium
20,Weekend,Rain,1,1853,37,4,High
5,Weekend,Fog,1,741,14,2,Medium
2,Weekday,Clear,1,1167,23,4,Medium
0,Weekday,Clear,0,444,8,1,Low
23,Weekday,Rain,1,759,15,1,Medium
9,Weekend,Rain,0,1970,39,2,High
20,Weekday,Clear,0,1187,23,3,Medium
10,Weekday,Fog,1,1728,34,4,High
7,Weekday,Clear,1,2213,44,2,High
19,Weekday,Fog,0,760,15,3,Medium
12,Weekend,Clear,1,1053,21,2,Medium
23,Weekend,Rain,0,939,18,1,Medium
5,Weekend,Rain,1,1263,25,1,Medium
9,Weekday,Rain,1,2081,41,3,High
7,Weekend,Rain,0,1230,24,3,Medium
12,Weekend,Clear,0,903,18,4,Medium
1,Weekend,Rain,1,1277,25,4,Medium
2,Weekend,Rain,1,813,16,3,Medium
23,Weekday,Rain,1,1109,22,4,Medium
1,Weekend,Fog,0,271,5,4,Low
3,Weekend,Clear,1,1065,21,1,Medium
7,Weekend,Rain,0,1968,39,4,High
21,Weekday,Clear,0,1649,32,3,High
11,Weekday,Clear,1,870,17,3,Medium
7,Weekday,Fog,0,1464,29,3,Medium
3,Weekend,Fog,1,896,17,4,Medium
12,Weekend,Rain,0,438,8,2,Low
7,Weekend,Rain,0,1490,29,3,Medium
21,Weekday,Rain,1,1330,26,1,Medium
5,Weekday,Fog,0,493,9,4,Low
18,Weekend,Clear,1,2048,40,4,High
1,Weekday,Rain,0,437,8,3,Low
7,Weekend,Fog,0,1373,27,3,Medium
14,Weekend,Fog,0,584,11,2,Low
11,Weekend,Rain,0,791,15,1,Medium
2,Weekend,Fog,1,994,19,2,Medium
8,Weekday,Rain,1,2140,42,1,High
2,Weekday,Rain,0,721,14,3,Medium
2,Weekday,Rain,0,172,3,3,Low
17,Weekend,Fog,1,2005,40,3,High
5,Weekend,Rain,1,1339,26,2,Medium
8,Weekend,Rain,1,1864,37,3,High
18,Weekday,Clear,0,1112,22,2,Medium
4,Weekend,Rain,0,545,10,2,Low
14,Weekend,Rain,1,1332,26,4,Medium
12,Weekday,Clear,0,606,12,2,Low
13,Weekday,Clear,0,703,14,4,Medium
9,Weekend,Clear,1,2721,54,1,High
4,Weekday,Clear,1,1130,22,2,Medium
3,Weekend,Fog,0,527,10,2,Low
22,Weekday,Rain,1,1082,21,3,Medium
21,Weekday,Rain,1,2109,42,1,High
5,Weekday,Clear,0,796,15,3,Medium
13,Weekday,Clear,0,497,9,1,Low
16,Weekday,Rain,0,439,8,2,Low
8,Weekday,Fog,1,1915,38,1,High
13,Weekend,Fog,1,677,13,1,Low
18,Weekday,Rain,0,906,18,4,Medium
15,Weekend,Clear,0,993,19,1,Medium
11,Weekend,Clear,0,1078,21,2,Medium
0,Weekday,Rain,0,107,2,1,Low
2,Weekend,Clear,0,993,19,3,Medium
19,Weekend,Clear,0,1615,32,2,High
9,Weekend,Clear,0,2087,41,4,High
9,Weekend,Fog,0,1392,27,1,Medium
15,Weekend,Rain,1,1417,28,4,Medium
17,Weekend,Clear,0,2055,41,4,High
21,Weekend,Fog,1,1486,29,4,Medium
4,Weekend,Fog,0,276,5,3,Low
17,Weekend,Rain,0,1695,33,1,High
20,Weekday,Fog,0,1314,26,3,Medium
14,Weekend,Rain,0,599,11,2,Low
2,Weekday,Fog,0,417,8,2,Low
22,Weekday,Fog,0,100,2,1,Low
2,Weekday,Clear,0,419,8,3,Low
11,Weekday,Rain,1,480,9,2,Low
6,Weekend,Clear,0,1621,32,1,High
9,Weekday,Fog,0,841,16,2,Medium
2,Weekend,Clear,1,1337,26,2,Medium
15,Weekday,Fog,1,633,12,1,Low
12,Weekday,Clear,1,850,17,2,Medium
17,Weekday,Clear,1,2382,47,3,High
7,Weekday,Fog,1,1155,23,2,Medium
11,Weekday,Fog,1,770,15,4,Medium
10,Weekday,Fog,1,1436,28,3,Medium
5,Weekday,Rain,0,337,6,1,Low
23,Weekend,Fog,0,709,14,3,Medium
6,Weekend,Clear,0,1814,36,1,High
18,Weekend,Rain,0,2061,41,1,High
14,Weekend,Fog,0,825,16,2,Medium
0,Weekend,Fog,1,1212,24,2,Medium
4,Weekday,Fog,0,100,2,1,Low
2,Weekend,Rain,1,1165,23,1,Medium
6,Weekend,Rain,0,1749,34,1,High
9,Weekday,Fog,1,2009,40,3,High
11,Weekend,Clear,0,944,18,1,Medium
0,Weekday,Fog,0,340,6,2,Low
10,Weekend,Fog,0,1959,39,2,High
6,Weekend,Rain,1,1852,37,1,High
17,Weekday,Rain,1,1540,30,1,High
7,Weekday,Clear,1,1589,31,2,High
7,Weekend,Fog,1,1793,35,1,High
8,Weekday,Clear,1,1491,29,3,Medium
10,Weekend,Rain,0,1393,27,3,Medium
3,Weekend,Fog,0,408,8,1,Low
20,Weekend,Clear,1,1981,39,1,High
23,Weekday,Fog,0,255,5,4,Low
8,Weekend,Fog,1,2123,42,4,High
13,Weekday,Clear,0,531,10,3,Low
7,Weekday,Fog,0,1652,33,4,High
15,Weekday,Fog,0,379,7,2,Low
1,Weekday,Clear,0,504,10,3,Low
21,Weekday,Fog,1,1507,30,3,High
8,Weekday,Clear,1,2112,42,1,High
9,Weekday,Fog,0,1742,34,2,High
17,Weekday,Clear,1,1571,31,2,High
8,Weekend,Rain,0,1244,24,3,Medium
20,Weekend,Clear,0,1725,34,2,High
5,Weekday,Fog,1,1020,20,3,Medium
21,Weekend,Fog,0,1461,29,4,Medium
5,Weekday,Clear,0,843,16,4,Medium
12,Weekend,Fog,0,776,15,3,Medium
10,Weekend,Rain,0,2152,43,1,High
5,Weekday,Clear,0,583,11,4,Low
7,Weekday,Rain,1,1747,34,1,High
15,Weekend,Clear,0,648,12,4,Low
0,Weekday,Rain,0,510,10,4,Low
8,Weekend,Fog,0,1572,31,2,High
13,Weekend,Rain,0,916,18,4,Medium
20,Weekday,Rain,0,1198,23,1,Medium
5,Weekday,Fog,1,563,11,4,Low
7,Weekend,Rain,0,1425,28,4,Medium
21,Weekday,Clear,0,1253,25,1,Medium
2,Weekday,Clear,1,1344,26,4,Medium
13,Weekday,Fog,0,322,6,1,Low
8,Weekend,Rain,0,1234,24,2,Medium
17,Weekday,Clear,0,1667,33,3,High
13,Weekend,Clear,1,1645,32,3,High
12,Weekday,Fog,0,209,4,1,Low
0,Weekend,Fog,0,818,16,2,Medium
4,Weekend,Clear,0,994,19,4,Medium
21,Weekday,Clear,1,2010,40,1,High
17,Weekend,Fog,1,1679,33,4,High
6,Weekend,Clear,1,2167,43,1,High
2,Weekday,Clear,0,452,9,3,Low
15,Weekend,Fog,0,261,5,3,Low
17,Weekday,Fog,1,1835,36,3,High
6,Weekend,Rain,1,1719,34,4,High
10,Weekend,Rain,1,1627,32,2,High
3,Weekend,Clear,1,1589,31,1,High
17,Weekday,Rain,1,1427,28,2,Medium
21,Weekend,Rain,0,2126,42,2,High
23,Weekday,Clear,0,734,14,2,Medium
1,Weekend,Clear,1,1299,25,4,Medium
20,Weekend,Fog,0,1385,27,4,Medium
13,Weekend,Fog,1,1183,23,1,Medium
9,Weekday,Rain,1,1584,31,2,High
12,Weekend,Clear,1,1064,21,4,Medium
23,Weekday,Fog,0,583,11,2,Low
12,Weekend,Clear,0,1241,24,3,Medium
11,Weekday,Clear,0,714,14,1,Medium
8,Weekend,Rain,1,2363,47,3,High
18,Weekday,Fog,0,1622,32,3,High
17,Weekend,Fog,0,1315,26,3,Medium
11,Weekday,Fog,0,200,4,3,Low
23,Weekend,Rain,0,990,19,3,Medium
10,Weekday,Fog,1,1263,25,3,Medium
6,Weekday,Rain,1,1874,37,4,High
21,Weekend,Rain,1,2453,49,1,High
7,Weekend,Clear,1,2111,42,2,High
20,Weekday,Rain,0,897,17,3,Medium
16,Weekday,Rain,1,511,10,2,Low
6,Weekend,Clear,1,1971,39,3,High
14,Weekend,Clear,1,1092,21,1,Medium
13,Weekday,Fog,0,100,2,2,Low
7,Weekday,Fog,0,1592,31,1,High
10,Weekend,Rain,0,1233,24,1,Medium
6,Weekend,Clear,1,2706,54,3,High
0,Weekend,Rain,0,439,8,4,Low
16,Weekend,Clear,1,1365,27,4,Medium
23,Weekday,Fog,0,121,2,3,Low
7,Weekend,Fog,0,1410,28,1,Medium
11,Weekday,Fog,0,420,8,3,Low
14,Weekday,Rain,0,100,2,3,Low
13,Weekday,Fog,0,137,2,1,Low
11,Weekend,Fog,0,567,11,2,Low
19,Weekday,Rain,0,1071,21,1,Medium
15,Weekend,Fog,1,931,18,1,Medium
2,Weekend,Rain,0,376,7,2,Low
16,Weekend,Clear,1,1165,23,4,Medium
1,Weekday,Rain,0,496,9,3,Low
13,Weekend,Fog,1,823,16,2,Medium
16,Weekday,Clear,1,1053,21,3,Medium
20,Weekday,Fog,0,1355,27,2,Medium
2,Weekday,Clear,1,900,18,2,Medium
12,Weekend,Clear,1,1076,21,2,Medium
17,Weekend,Fog,0,1762,35,1,High
3,Weekday,Clear,1,1260,25,4,Medium
22,Weekend,Fog,1,1151,23,4,Medium
6,Weekend,Fog,1,1468,29,1,Medium
7,Weekend,Fog,0,1507,30,4,High
20,Weekday,Clear,1,1872,37,1,High
0,Weekday,Rain,0,171,3,1,Low
10,Weekend,Fog,1,2310,46,4,High
19,Weekday,Rain,1,1834,36,2,High
23,Weekend,Fog,1,1091,21,4,Medium
16,Weekday,Clear,0,263,5,3,Low
9,Weekday,Clear,0,1949,38,1,High
7,Weekday,Fog,0,763,15,1,Medium
6,Weekday,Rain,1,1292,25,2,Medium
5,Weekday,Clear,0,628,12,1,Low
9,Weekday,Clear,0,1139,22,3,Medium
6,Weekend,Rain,0,1627,32,3,High
19,Weekday,Clear,1,1876,37,4,High
17,Weekend,Fog,1,1940,38,4,High
18,Weekend,Clear,0,2229,44,2,High
3,Weekend,Clear,1,1619,32,3,High
21,Weekday,Rain,1,1562,31,1,High
19,Weekday,Rain,1,1301,26,4,Medium
0,Weekend,Fog,1,900,18,3,Medium
8,Weekend,Fog,0,1954,39,3,High
22,Weekday,Clear,0,275,5,1,Low
0,Weekend,Clear,0,554,11,3,Low
20,Weekend,Clear,0,2087,41,1,High
23,Weekend,Clear,0,737,14,2,Medium
10,Weekend,Clear,0,2181,43,2,High
7,Weekend,Fog,1,1812,36,1,High
14,Weekend,Rain,0,407,8,2,Low
3,Weekday,Rain,0,241,4,2,Low
6,Weekday,Clear,1,2044,40,4,High
9,Weekend,Rain,1,2058,41,1,High
14,Weekday,Clear,1,719,14,4,Medium
19,Weekday,Rain,0,1184,23,3,Medium
17,Weekend,Rain,1,1959,39,2,High
11,Weekend,Fog,1,967,19,4,Medium
11,Weekend,Fog,0,572,11,4,Low
9,Weekend,Fog,1,1601,32,1,High
1,Weekend,Clear,0,887,17,3,Medium
13,Weekend,Fog,0,669,13,1,Low
19,Weekend,Fog,1,1868,37,2,High
3,Weekend,Rain,0,364,7,3,Low
5,Weekend,Clear,1,1062,21,4,Medium
10,Weekday,Rain,1,1395,27,2,Medium
8,Weekday,Fog,1,2011,40,2,High
13,Weekday,Rain,1,1051,21,1,Medium
3,Weekend,Clear,1,1127,22,1,Medium
16,Weekday,Clear,0,523,10,3,Low
18,Weekend,Rain,0,2057,41,2,High
16,Weekday,Rain,0,373,7,3,Low
3,Weekend,Rain,1,1011,20,4,Medium
19,Weekday,Clear,0,2008,40,3,High
23,Weekend,Rain,1,834,16,1,Medium
12,Weekday,Clear,0,715,14,4,Medium
23,Weekday,Rain,1,713,14,2,Medium
22,Weekend,Clear,0,1138,22,2,Medium
0,Weekday,Clear,1,1052,21,3,Medium
0,Weekday,Rain,0,100,2,1,Low
21,Weekday,Rain,0,1300,26,1,Medium
22,Weekday,Rain,0,637,12,4,Low
21,Weekday,Fog,1,2050,41,4,High
10,Weekend,Rain,0,1228,24,2,Medium
8,Weekday,Clear,0,1686,33,2,High
8,Weekday,Rain,0,1770,35,3,High
2,Weekday,Clear,1,1204,24,2,Medium
19,Weekday,Clear,1,1921,38,4,High
1,Weekend,Clear,1,1595,31,2,High
6,Weekend,Fog,0,1873,37,3,High
13,Weekend,Fog,0,649,12,4,Low
9,Weekend,Fog,1,2307,46,4,High
7,Weekday,Clear,1,1580,31,1,High
9,Weekend,Rain,1,2290,45,1,High
17,Weekday,Fog,1,1818,36,3,High
10,Weekday,Rain,0,1327,26,1,Medium
22,Weekend,Rain,0,784,15,4,Medium
13,Weekend,Clear,0,735,14,2,Medium
5,Weekend,Clear,0,1041,20,2,Medium
13,Weekday,Clear,1,800,16,2,Medium
20,Weekday,Clear,1,1739,34,4,High
0,Weekday,Fog,0,584,11,1,Low
13,Weekend,Rain,0,764,15,1,Medium
16,Weekday,Fog,1,812,16,1,Medium
10,Weekday,Clear,0,1850,37,4,High
13,Weekend,Rain,0,696,13,2,Low
5,Weekend,Clear,0,816,16,4,Medium
6,Weekday,Rain,1,2127,42,2,High
15,Weekday,Rain,0,621,12,4,Low
10,Weekend,Fog,1,1774,35,1,High
22,Weekday,Fog,1,587,11,1,Low
15,Weekday,Rain,1,680,13,1,Low
0,Weekday,Clear,0,495,9,4,Low
5,Weekday,Rain,0,158,3,1,Low
14,Weekend,Rain,0,794,15,2,Medium
18,Weekday,Rain,1,1285,25,2,Medium
6,Weekend,Fog,0,1384,27,1,Medium
18,Weekend,Rain,1,1618,32,2,High
19,Weekday,Rain,0,1646,32,3,High
8,Weekday,Clear,0,1733,34,4,High
8,Weekday,Rain,1,1936,38,3,High
10,Weekday,Rain,1,1968,39,4,High
8,Weekday,Clear,1,2022,40,4,High
0,Weekend,Fog,0,929,18,2,Medium
21,Weekday,Rain,1,2006,40,3,High
0,Weekday,Rain,0,138,2,1,Low
7,Weekend,Fog,1,1993,39,4,High
1,Weekend,Clear,0,784,15,4,Medium
8,Weekday,Rain,0,1050,21,2,Medium
4,Weekday,Clear,0,788,15,2,Medium
19,Weekend,Clear,1,1803,36,4,High
13,Weekend,Clear,1,1306,26,2,Medium
18,Weekday,Fog,1,2038,40,4,High
8,Weekend,Rain,0,1394,27,4,Medium
1,Weekday,Fog,0,149,2,2,Low
19,Weekend,Rain,0,1849,36,3,High
13,Weekend,Rain,0,926,18,4,Medium
23,Weekend,Fog,1,1007,20,1,Medium
4,Weekday,Fog,1,816,16,2,Medium
18,Weekday,Fog,0,841,16,2,Medium
4,Weekday,Rain,1,970,19,4,Medium
16,Weekend,Clear,1,1576,31,3,High
3,Weekday,Rain,1,488,9,3,Low
21,Weekend,Clear,0,1531,30,1,High
3,Weekday,Clear,1,946,18,3,Medium
4,Weekend,Rain,0,743,14,2,Medium
23,Weekday,Rain,1,777,15,2,Medium
15,Weekday,Fog,1,812,16,2,Medium
23,Weekend,Fog,1,880,17,2,Medium
1,Weekend,Clear,0,1161,23,4,Medium
16,Weekend,Clear,1,1440,28,1,Medium
8,Weekday,Clear,1,2186,43,3,High
18,Weekend,Rain,1,1905,38,2,High
9,Weekday,Fog,1,1176,23,4,Medium
12,Weekday,Rain,0,419,8,3,Low
5,Weekend,Rain,0,617,12,1,Low
23,Weekend,Rain,1,886,17,2,Medium
9,Weekday,Clear,0,1527,30,4,High
19,Weekend,Fog,1,1933,38,2,High
15,Weekend,Rain,1,1003,20,1,Medium
20,Weekend,Clear,0,1974,39,1,High
15,Weekend,Clear,0,1251,25,3,Medium
11,Weekend,Rain,0,768,15,3,Medium
20,Weekend,Fog,0,2024,40,1,High
9,Weekday,Rain,1,1890,37,1,High
6,Weekend,Rain,1,1815,36,2,High
1,Weekday,Rain,0,269,5,2,Low
7,Weekend,Fog,0,1161,23,2,Medium
14,Weekend,Rain,0,878,17,4,Medium
18,Weekday,Clear,0,1792,35,1,High
17,Weekday,Rain,1,1707,34,4,High
7,Weekday,Fog,0,1374,27,2,Medium
12,Weekday,Rain,0,719,14,2,Medium
10,Weekday,Fog,0,1445,28,4,Medium
22,Weekend,Fog,0,858,17,1,Medium
5,Weekend,Fog,1,987,19,3,Medium
23,Weekday,Rain,1,682,13,4,Low
22,Weekend,Fog,0,479,9,2,Low
1,Weekend,Rain,0,659,13,2,Low
19,Weekend,Fog,1,1501,30,3,High
23,Weekend,Rain,0,566,11,1,Low
0,Weekday,Rain,1,734,14,2,Medium
11,Weekday,Fog,1,900,18,3,Medium
4,Weekday,Fog,0,107,2,3,Low
0,Weekend,Rain,0,578,11,3,Low
14,Weekend,Clear,0,916,18,2,Medium
4,Weekday,Clear,1,1284,25,4,Medium
6,Weekday,Clear,0,1083,21,4,Medium
14,Weekday,Fog,0,202,4,4,Low
23,Weekday,Clear,1,973,19,3,Medium
2,Weekend,Rain,0,629,12,3,Low
17,Weekend,Rain,1,2106,42,3,High
1,Weekday,Rain,0,100,2,1,Low
8,Weekend,Clear,1,2294,45,4,High
8,Weekday,Fog,1,1379,27,3,Medium
9,Weekend,Rain,0,1747,34,3,High
1,Weekend,Clear,1,1437,28,3,Medium
17,Weekday,Fog,1,1802,36,1,High
14,Weekend,Clear,1,1380,27,4,Medium
0,Weekend,Rain,1,1445,28,3,Medium
12,Weekend,Clear,1,1029,20,3,Medium
16,Weekday,Rain,1,937,18,3,Medium
17,Weekday,Rain,0,1389,27,4,Medium
14,Weekday,Fog,0,637,12,1,Low
17,Weekday,Clear,1,1728,34,4,High
11,Weekend,Fog,0,821,16,1,Medium
6,Weekday,Clear,1,1775,35,4,High
6,Weekend,Clear,0,1815,36,1,High
8,Weekend,Clear,1,2341,46,1,High
2,Weekend,Fog,0,264,5,3,Low
13,Weekday,Clear,0,827,16,4,Medium
23,Weekday,Clear,1,676,13,2,Low
4,Weekend,Fog,0,898,17,4,Medium
19,Weekend,Rain,1,2024,40,1,High
0,Weekday,Fog,0,515,10,4,Low
5,Weekend,Fog,1,1150,23,4,Medium
2,Weekday,Fog,1,508,10,2,Low
6,Weekend,Fog,1,2404,48,1,High
7,Weekend,Fog,1,2025,40,2,High
16,Weekday,Clear,1,1242,24,2,Medium
6,Weekend,Clear,0,1497,29,4,Medium
16,Weekday,Rain,0,718,14,3,Medium
7,Weekday,Rain,0,1029,20,1,Medium
14,Weekday,Fog,0,410,8,2,Low
4,Weekday,Rain,1,766,15,3,Medium
16,Weekend,Clear,0,601,12,4,Low
17,Weekend,Fog,0,1924,38,3,High
22,Weekend,Clear,0,973,19,3,Medium
19,Weekday,Rain,0,1144,22,3,Medium
17,Weekday,Clear,1,2282,45,4,High
10,Weekend,Rain,0,1507,30,3,High
14,Weekend,Rain,1,1314,26,2,Medium
23,Weekday,Fog,0,266,5,2,Low
5,Weekday,Rain,1,1135,22,3,Medium
3,Weekend,Rain,0,581,11,3,Low
4,Weekday,Fog,1,808,16,4,Medium
10,Weekday,Rain,1,1279,25,2,Medium
2,Weekday,Clear,0,367,7,4,Low
10,Weekend,Rain,0,1656,33,2,High
0,Weekend,Clear,1,1038,20,4,Medium
5,Weekend,Clear,1,954,19,2,Medium
6,Weekend,Rain,1,2057,41,1,High
12,Weekday,Rain,0,746,14,4,Medium
19,Weekday,Rain,1,1959,39,4,High
20,Weekday,Rain,1,2187,43,4,High
16,Weekday,Fog,0,518,10,4,Low
18,Weekday,Clear,1,2451,49,4,High
10,Weekday,Rain,0,1629,32,1,High
5,Weekday,Fog,1,981,19,2,Medium
18,Weekday,Clear,1,1794,35,1,High
12,Weekend,Fog,0,337,6,2,Low
3,Weekday,Clear,1,1028,20,2,Medium
3,Weekday,Clear,0,339,6,1,Low
19,Weekday,Clear,0,1416,28,2,Medium
11,Weekend,Rain,0,571,11,1,Low
10,Weekday,Rain,1,1861,37,2,High
4,Weekend,Fog,1,1150,23,2,Medium
1,Weekend,Clear,0,732,14,1,Medium
14,Weekend,Rain,0,457,9,4,Low
3,Weekend,Rain,0,765,15,2,Medium
13,Weekend,Clear,0,1020,20,3,Medium
3,Weekend,Clear,0,997,19,3,Medium
5,Weekday,Clear,1,884,17,2,Medium
15,Weekday,Clear,0,598,11,3,Low
20,Weekday,Fog,0,1101,22,1,Medium
15,Weekday,Clear,0,474,9,3,Low
0,Weekend,Rain,0,969,19,1,Medium
16,Weekend,Rain,0,1023,20,3,Medium
2,Weekend,Fog,0,686,13,4,Low
21,Weekday,Rain,1,1275,25,1,Medium
9,Weekend,Clear,1,2357,47,4,High
7,Weekday,Rain,0,1611,32,2,High
3,Weekend,Fog,0,486,9,1,Low
14,Weekday,Rain,0,510,10,4,Low
19,Weekend,Fog,0,1435,28,2,Medium
11,Weekend,Rain,1,916,18,2,Medium
4,Weekday,Clear,1,796,15,1,Medium
18,Weekday,Fog,0,873,17,3,Medium
3,Weekday,Clear,0,328,6,1,Low
2,Weekday,Fog,0,231,4,2,Low
17,Weekday,Rain,0,1635,32,4,High
0,Weekday,Clear,1,875,17,3,Medium
20,Weekday,Clear,1,1620,32,2,High
2,Weekday,Rain,0,679,13,2,Low
11,Weekday,Clear,0,478,9,4,Low
11,Weekend,Rain,0,951,19,3,Medium
13,Weekday,Rain,0,100,2,1,Low
6,Weekday,Clear,1,1725,34,3,High
20,Weekend,Fog,1,2016,40,2,High
7,Weekday,Clear,0,2044,40,2,High
23,Weekday,Clear,1,1067,21,3,Medium
1,Weekend,Clear,1,1106,22,4,Medium
0,Weekend,Rain,1,1106,22,1,Medium
19,Weekend,Rain,1,2281,45,4,High
10,Weekday,Fog,1,1654,33,1,High
23,Weekend,Clear,0,677,13,2,Low
4,Weekday,Fog,0,493,9,2,Low
13,Weekend,Rain,0,753,15,3,Medium
23,Weekday,Rain,1,922,18,3,Medium
0,Weekday,Fog,1,387,7,2,Low
17,Weekend,Clear,0,1558,31,1,High
4,Weekday,Clear,0,944,18,4,Medium
2,Weekend,Clear,0,941,18,4,Medium
11,Weekday,Rain,0,137,2,4,Low
6,Weekend,Rain,1,2275,45,1,High
0,Weekend,Fog,1,1124,22,4,Medium
18,Weekend,Clear,0,1360,27,1,Medium
20,Weekday,Rain,0,1275,25,1,Medium
11,Weekend,Rain,0,564,11,4,Low
8,Weekend,Fog,0,2021,40,2,High
9,Weekend,Fog,1,2399,47,4,High
8,Weekend,Rain,0,1697,33,4,High
11,Weekday,Rain,1,837,16,3,Medium
23,Weekend,Fog,0,509,10,1,Low
1,Weekday,Rain,1,1109,22,1,Medium
11,Weekend,Fog,0,769,15,2,Medium
17,Weekend,Clear,0,1916,38,1,High
22,Weekday,Clear,0,353,7,2,Low
14,Weekday,Rain,0,640,12,4,Low
16,Weekday,Fog,0,543,10,4,Low
12,Weekend,Clear,1,972,19,3,Medium
17,Weekday,Clear,0,1596,31,3,High
6,Weekday,Rain,1,1525,30,2,High
5,Weekday,Rain,1,956,19,4,Medium
17,Weekend,Rain,0,1455,29,3,Medium
5,Weekend,Fog,1,1048,20,1,Medium
17,Weekday,Clear,0,1497,29,1,Medium
16,Weekday,Rain,0,169,3,1,Low
22,Weekday,Rain,0,100,2,4,Low
1,Weekday,Rain,0,650,13,1,Low
14,Weekday,Rain,0,664,13,4,Low
13,Weekend,Clear,0,947,18,4,Medium
9,Weekend,Fog,1,2320,46,4,High
18,Weekend,Clear,1,1795,35,1,High
15,Weekend,Rain,0,858,17,3,Medium
16,Weekday,Clear,0,664,13,3,Low
14,Weekend,Clear,0,1122,22,1,Medium
14,Weekday,Clear,0,793,15,1,Medium
7,Weekday,Fog,1,1772,35,2,High
10,Weekday,Clear,0,1317,26,3,Medium
19,Weekend,Fog,0,1126,22,3,Medium
9,Weekend,Fog,0,1913,38,2,High
13,Weekday,Clear,1,841,16,4,Medium
1,Weekday,Clear,0,694,13,2,Low
17,Weekday,Rain,0,1238,24,2,Medium
3,Weekday,Clear,1,945,18,3,Medium
15,Weekday,Clear,1,1343,26,3,Medium
13,Weekend,Rain,0,652,13,1,Low
23,Weekend,Clear,1,1217,24,2,Medium
18,Weekend,Rain,1,2550,51,1,High
19,Weekday,Fog,1,1890,37,2,High
18,Weekday,Clear,0,1232,24,4,Medium
22,Weekday,Clear,0,903,18,4,Medium
21,Weekday,Clear,0,1633,32,2,High
15,Weekday,Clear,1,919,18,3,Medium
2,Weekday,Fog,1,977,19,2,Medium
10,Weekday,Clear,1,2255,45,3,High
12,Weekday,Rain,1,825,16,3,Medium
1,Weekend,Rain,0,585,11,1,Low
16,Weekday,Clear,1,973,19,3,Medium
0,Weekend,Rain,1,965,19,1,Medium
23,Weekday,Fog,0,493,9,3,Low
13,Weekend,Fog,0,953,19,1,Medium
9,Weekend,Fog,0,1593,31,2,High
1,Weekend,Clear,0,945,18,1,Medium
11,Weekday,Rain,0,468,9,2,Low
17,Weekday,Fog,0,1042,20,2,Medium
22,Weekday,Fog,0,247,4,4,Low
1,Weekend,Fog,0,805,16,4,Medium
21,Weekend,Rain,1,2258,45,3,High
3,Weekend,Rain,1,1045,20,2,Medium
20,Weekend,Clear,0,2079,41,4,High
22,Weekend,Rain,0,919,18,2,Medium
14,Weekend,Clear,1,1517,30,4,High
0,Weekday,Clear,0,788,15,2,Medium
5,Weekday,Rain,0,532,10,3,Low
14,Weekend,Rain,1,845,16,3,Medium
0,Weekday,Rain,1,505,10,4,Low
5,Weekend,Fog,1,1055,21,2,Medium
20,Weekend,Rain,0,1296,25,1,Medium
23,Weekday,Clear,1,856,17,1,Medium
3,Weekend,Rain,0,835,16,4,Medium
16,Weekend,Rain,1,1041,20,1,Medium
21,Weekday,Clear,1,1544,30,1,High
6,Weekend,Fog,1,2157,43,1,High
2,Weekday,Clear,0,678,13,4,Low
23,Weekday,Rain,1,1043,20,4,Medium
1,Weekend,Fog,0,596,11,4,Low
11,Weekday,Rain,0,599,11,2,Low
10,Weekday,Fog,1,1571,31,4,High
4,Weekday,Rain,1,730,14,3,Medium
23,Weekday,Fog,1,426,8,3,Low
18,Weekday,Fog,1,1776,35,2,High
11,Weekend,Clear,0,1027,20,2,Medium
19,Weekend,Clear,0,2112,42,2,High
13,Weekday,Clear,1,1022,20,1,Medium
5,Weekend,Clear,0,577,11,2,Low
23,Weekend,Clear,0,976,19,2,Medium
13,Weekend,Clear,0,700,14,2,Low
10,Weekend,Clear,1,2178,43,4,High
5,Weekday,Fog,1,672,13,1,Low
4,Weekday,Fog,1,570,11,2,Low
0,Weekday,Clear,0,730,14,1,Medium
22,Weekend,Rain,0,652,13,1,Low
22,Weekend,Rain,0,807,16,2,Medium
1,Weekday,Fog,1,429,8,4,Low
