time,day_type,weather,event_day,passengers,flight_count,avg_luggage,crowd
20,Weekday,Fog,1,1797,35,1,High
13,Weekday,Rain,0,191,3,4,Low
3,Weekend,Clear,1,1490,29,4,Medium
18,Weekend,Fog,0,1540,30,4,High
4,Weekday,Clear,1,658,13,3,Low
11,Weekday,Fog,0,100,2,4,Low
1,Weekday,Fog,0,238,4,3,Low
17,Weekend,Rain,1,1671,33,3,High
21,Weekday,Clear,0,1374,27,1,Medium
16,Weekend,Clear,1,1529,30,3,High
20,Weekend,Rain,0,1687,33,4,High
3,Weekday,Clear,0,587,11,2,Low
0,Weekend,Rain,1,1065,21,3,Medium
14,Weekend,Clear,0,1127,22,3,Medium
17,Weekend,Rain,1,2357,47,2,High
15,Weekday,Fog,1,596,11,4,Low
3,Weekend,Fog,1,940,18,4,Medium
17,Weekday,Fog,0,1089,21,1,Medium
16,Weekend,Rain,0,973,19,3,Medium
21,Weekday,Clear,1,2175,43,4,High
3,Weekday,Fog,1,988,19,2,Medium
0,Weekday,Rain,1,460,9,1,Low
13,Weekday,Fog,1,317,6,3,Low
3,Weekend,Clear,1,1376,27,4,Medium
2,Weekend,Fog,0,761,15,2,Medium
5,Weekday,Rain,1,967,19,1,Medium
5,Weekend,Clear,0,1197,23,3,Medium
13,Weekend,Fog,0,431,8,2,Low
6,Weekend,Clear,0,2266,45,1,High
6,Weekday,Rain,1,1737,34,1,High
1,Weekend,Clear,0,658,13,3,Low
22,Weekday,Fog,0,359,7,3,Low
16,Weekend,Clear,1,1013,20,2,Medium
5,Weekend,Clear,0,1113,22,2,Medium
21,Weekday,Fog,0,1074,21,4,Medium
0,Weekday,Clear,0,308,6,3,Low
6,Weekend,Clear,0,1388,27,2,Medium
5,Weekend,Clear,1,1282,25,3,Medium
21,Weekend,Rain,1,2100,42,2,High
21,Weekend,Fog,1,1416,28,4,Medium
3,Weekend,Rain,0,625,12,4,Low
6,Weekday,Rain,1,1608,32,3,High
10,Weekday,Clear,1,2086,41,3,High
6,Weekday,Rain,1,1342,26,2,Medium
17,Weekend,Rain,1,1623,32,1,High
0,Weekday,Clear,1,800,16,3,Medium
13,Weekend,Clear,1,1049,20,1,Medium
14,Weekday,Clear,1,671,13,3,Low
17,Weekday,Fog,0,1422,28,3,Medium
14,Weekday,Rain,1,692,13,1,Low
16,Weekday,Clear,1,1120,22,2,Medium
15,Weekday,Rain,0,508,10,2,Low
23,Weekend,Clear,0,579,11,2,Low
9,Weekday,Rain,1,2150,43,3,High
21,Weekend,Clear,0,1468,29,1,Medium
6,Weekend,Rain,1,1860,37,2,High
15,Weekend,Clear,0,1151,23,1,Medium
6,Weekday,Clear,0,1628,32,2,High
18,Weekday,Clear,1,1753,35,3,High
5,Weekday,Clear,1,921,18,3,Medium
17,Weekday,Fog,1,1315,26,1,Medium
1,Weekday,Clear,0,632,12,3,Low
1,Weekend,Fog,1,1097,21,4,Medium
8,Weekday,Rain,1,2042,40,1,High
22,Weekday,Rain,0,349,6,4,Low
1,Weekend,Rain,1,1257,25,2,Medium
11,Weekday,Fog,0,487,9,4,Low
6,Weekday,Fog,0,1647,32,1,High
10,Weekday,Fog,1,2090,41,1,High
20,Weekday,Clear,1,2356,47,2,High
10,Weekday,Rain,0,1694,33,1,High
19,Weekday,Clear,0,1081,21,2,Medium
20,Weekend,Fog,0,1412,28,3,Medium
17,Weekday,Rain,0,871,17,4,Medium
15,Weekend,Clear,1,1124,22,2,Medium
1,Weekday,Fog,1,550,11,1,Low
15,Weekday,Clear,1,1291,25,3,Medium
1,Weekday,Rain,0,343,6,1,Low
8,Weekend,Clear,1,2223,44,1,High
4,Weekday,Rain,0,170,3,4,Low
4,Weekend,Fog,1,890,17,3,Medium
5,Weekend,Clear,1,1256,25,3,Medium
16,Weekday,Clear,1,816,16,3,Medium
0,Weekend,Clear,1,1319,26,4,Medium
7,Weekend,Rain,0,1343,26,1,Medium
21,Weekday,Rain,1,1969,39,1,High
21,Weekday,Fog,0,1101,22,4,Medium
8,Weekend,Fog,0,1564,31,3,High
21,Weekend,Rain,1,1571,31,4,High
16,Weekend,Fog,1,920,18,2,Medium
21,Weekend,Fog,1,1662,33,1,High
23,Weekend,Rain,0,635,12,1,Low
14,Weekend,Clear,0,923,18,3,Medium
12,Weekend,Clear,1,1115,22,1,Medium
7,Weekend,Fog,0,1625,32,3,High
15,Weekend,Clear,0,1112,22,3,Medium
3,Weekday,Clear,0,298,5,3,Low
13,Weekend,Rain,1,1053,21,1,Medium
16,Weekday,Fog,1,954,19,1,Medium
18,Weekday,Clear,1,1970,39,3,High
9,Weekend,Clear,1,2070,41,3,High
13,Weekend,Fog,0,832,16,2,Medium
21,Weekend,Rain,1,2389,47,2,High
18,Weekend,Fog,1,1754,35,3,High
14,Weekday,Fog,1,429,8,4,Low
8,Weekday,Rain,1,2118,42,1,High
14,Weekend,Fog,1,1066,21,2,Medium
13,Weekday,Fog,1,782,15,1,Medium
16,Weekend,Rain,1,849,16,1,Medium
0,Weekday,Clear,1,1092,21,3,Medium
17,Weekend,Clear,1,2329,46,3,High
10,Weekend,Clear,0,1901,38,3,High
6,Weekend,Fog,1,1735,34,3,High
19,Weekend,Fog,0,1503,30,4,High
13,Weekend,Fog,0,565,11,2,Low
0,Weekend,Clear,1,1133,22,4,Medium
20,Weekend,Clear,1,2702,54,4,High
7,Weekend,Fog,0,1413,28,4,Medium
4,Weekday,Clear,1,905,18,3,Medium
0,Weekend,Clear,1,1181,23,3,Medium
6,Weekday,Clear,1,2208,44,4,High
8,Weekend,Clear,0,1414,28,4,Medium
16,Weekend,Rain,0,438,8,3,Low
15,Weekday,Clear,0,516,10,3,Low
11,Weekend,Rain,0,737,14,2,Medium
19,Weekday,Rain,1,1301,26,1,Medium
17,Weekend,Fog,1,2008,40,3,High
6,Weekend,Fog,1,1516,30,3,High
10,Weekday,Clear,1,2318,46,1,High
21,Weekend,Fog,0,1431,28,3,Medium
3,Weekday,Clear,1,783,15,1,Medium
8,Weekend,Fog,1,1452,29,2,Medium
10,Weekend,Rain,0,1451,29,3,Medium
8,Weekend,Fog,0,1401,28,3,Medium
0,Weekday,Clear,1,1026,20,2,Medium
5,Weekend,Fog,1,683,13,4,Low
3,Weekday,Rain,0,359,7,3,Low
22,Weekend,Rain,1,890,17,2,Medium
10,Weekday,Clear,0,1504,30,1,High
10,Weekend,Clear,0,1901,38,3,High
20,Weekday,Fog,1,1735,34,1,High
20,Weekend,Fog,1,1766,35,2,High
19,Weekend,Fog,1,2190,43,4,High
16,Weekend,Clear,1,1029,20,4,Medium
18,Weekend,Fog,0,1982,39,1,High
19,Weekday,Rain,1,1727,34,4,High
17,Weekend,Fog,0,1198,23,3,Medium
10,Weekday,Clear,1,1561,31,3,High
0,Weekend,Fog,1,1239,24,2,Medium
2,Weekend,Clear,1,1408,28,1,Medium
20,Weekday,Clear,0,1674,33,3,High
21,Weekend,Clear,1,2446,48,1,High
0,Weekend,Clear,1,1328,26,2,Medium
19,Weekday,Fog,0,1684,33,3,High
18,Weekday,Fog,1,1389,27,2,Medium
9,Weekend,Rain,0,1211,24,4,Medium
13,Weekday,Fog,0,100,2,2,Low
4,Weekend,Fog,1,1035,20,2,Medium
15,Weekday,Rain,0,157,3,3,Low
18,Weekday,Rain,0,1534,30,1,High
12,Weekend,Fog,1,672,13,2,Low
3,Weekend,Clear,0,1044,20,4,Medium
7,Weekend,Rain,1,1713,34,4,High
13,Weekday,Clear,1,1168,23,2,Medium
6,Weekend,Clear,0,2021,40,4,High
3,Weekend,Clear,1,1533,30,1,High
22,Weekend,Clear,1,1091,21,1,Medium
17,Weekday,Rain,1,1587,31,4,High
1,Weekday,Fog,1,400,8,3,Low
12,Weekend,Rain,0,326,6,2,Low
10,Weekend,Rain,0,1954,39,2,High
14,Weekend,Rain,1,1009,20,4,Medium
22,Weekend,Rain,1,1370,27,4,Medium
18,Weekday,Clear,0,1679,33,2,High
17,Weekend,Fog,0,1026,20,1,Medium
14,Weekday,Clear,0,600,12,4,Low
22,Weekday,Rain,0,241,4,4,Low
3,Weekend,Fog,0,853,17,1,Medium
12,Weekend,Rain,1,904,18,1,Medium
5,Weekend,Rain,1,1119,22,1,Medium
9,Weekday,Fog,0,1647,32,4,High
20,Weekday,Rain,1,2191,43,3,High
3,Weekday,Clear,1,691,13,2,Low
12,Weekday,Clear,0,352,7,4,Low
20,Weekend,Clear,1,2560,51,1,High
13,Weekend,Clear,0,1196,23,3,Medium
18,Weekday,Clear,0,1061,21,2,Medium
0,Weekend,Fog,1,1216,24,2,Medium
7,Weekday,Fog,1,1679,33,1,High
7,Weekend,Rain,1,2482,49,3,High
5,Weekend,Clear,0,1166,23,1,Medium
8,Weekend,Rain,1,1797,35,4,High
23,Weekday,Fog,1,637,12,4,Low
20,Weekday,Fog,0,793,15,1,Medium
0,Weekday,Clear,1,986,19,2,Medium
16,Weekend,Clear,0,598,11,2,Low
2,Weekday,Rain,1,909,18,1,Medium
21,Weekend,Rain,1,1930,38,2,High
0,Weekend,Rain,1,1275,25,1,Medium
0,Weekday,Rain,1,429,8,3,Low
19,Weekend,Rain,1,1702,34,1,High
10,Weekend,Fog,0,1985,39,3,High
10,Weekday,Rain,1,1712,34,3,High
0,Weekday,Rain,0,335,6,2,Low
20,Weekend,Clear,0,1951,39,1,High
6,Weekend,Rain,1,2457,49,2,High
15,Weekday,Rain,1,1050,21,3,Medium
15,Weekend,Rain,0,630,12,4,Low
3,Weekday,Rain,0,100,2,2,Low
10,Weekend,Rain,0,2073,41,4,High
15,Weekend,Rain,0,368,7,2,Low
16,Weekday,Rain,1,514,10,1,Low
10,Weekend,Rain,1,1609,32,2,High
14,Weekday,Clear,1,1080,21,1,Medium
2,Weekend,Fog,0,785,15,1,Medium
8,Weekday,Clear,0,1932,38,4,High
2,Weekday,Rain,1,479,9,2,Low
12,Weekday,Clear,1,905,18,4,Medium
5,Weekday,Fog,0,474,9,4,Low
13,Weekday,Rain,1,463,9,2,Low
2,Weekday,Fog,0,255,5,2,Low
7,Weekday,Clear,1,1492,29,4,Medium
3,Weekend,Rain,1,987,19,1,Medium
23,Weekend,Fog,1,1101,22,4,Medium
21,Weekday,Clear,0,1485,29,1,Medium
2,Weekend,Rain,1,1375,27,3,Medium
10,Weekend,Rain,1,1608,32,4,High
3,Weekend,Rain,1,720,14,3,Medium
9,Weekend,Rain,1,2250,45,1,High
1,Weekend,Clear,1,1117,22,2,Medium
22,Weekday,Clear,1,1069,21,2,Medium
21,Weekend,Rain,0,1977,39,4,High
19,Weekday,Rain,0,812,16,2,Medium
0,Weekend,Fog,0,341,6,3,Low
6,Weekday,Clear,1,1816,36,2,High
13,Weekend,Clear,1,1165,23,2,Medium
22,Weekend,Fog,0,402,8,4,Low
1,Weekday,Clear,1,744,14,1,Medium
0,Weekday,Rain,1,1036,20,3,Medium
22,Weekday,Rain,1,739,14,1,Medium
4,Weekend,Clear,1,1270,25,3,Medium
22,Weekend,Clear,0,963,19,1,Medium
22,Weekday,Fog,1,413,8,1,Low
22,Weekday,Rain,1,813,16,1,Medium
5,Weekday,Clear,0,523,10,2,Low
12,Weekend,Fog,0,286,5,1,Low
23,Weekend,Clear,1,1590,31,4,High
16,Weekday,Rain,1,860,17,4,Medium
3,Weekend,Clear,0,694,13,1,Low
19,Weekday,Rain,1,1366,27,3,Medium
0,Weekend,Clear,0,896,17,2,Medium
23,Weekday,Clear,1,933,18,3,Medium
3,Weekend,Rain,0,964,19,1,Medium
16,Weekday,Clear,1,679,13,2,Low
20,Weekend,Rain,0,1490,29,1,Medium
11,Weekday,Fog,1,499,9,3,Low
0,Weekday,Fog,0,313,6,2,Low
17,Weekend,Rain,1,2500,50,2,High
23,Weekday,Rain,0,606,12,2,Low
20,Weekday,Clear,1,2110,42,4,High
22,Weekend,Fog,1,831,16,4,Medium
12,Weekday,Clear,0,760,15,1,Medium
15,Weekend,Rain,1,1337,26,2,Medium
14,Weekday,Rain,1,1059,21,1,Medium
15,Weekend,Rain,1,741,14,3,Medium
15,Weekend,Clear,1,905,18,1,Medium
16,Weekday,Clear,1,841,16,4,Medium
3,Weekday,Clear,0,431,8,1,Low
16,Weekday,Fog,0,100,2,2,Low
23,Weekend,Rain,1,1150,23,3,Medium
16,Weekend,Clear,1,905,18,1,Medium
7,Weekday,Clear,0,1912,38,4,High
9,Weekend,Fog,0,1971,39,2,High
12,Weekday,Rain,1,919,18,2,Medium
12,Weekday,Rain,1,754,15,4,Medium
10,Weekday,Rain,1,2177,43,4,High
14,Weekday,Fog,1,548,10,4,Low
21,Weekend,Fog,0,1994,39,2,High
20,Weekend,Fog,1,1446,28,2,Medium
1,Weekday,Rain,0,100,2,4,Low
13,Weekend,Fog,1,1010,20,1,Medium
10,Weekday,Clear,0,1531,30,3,High
19,Weekend,Rain,0,1255,25,4,Medium
12,Weekend,Fog,1,1161,23,3,Medium
13,Weekday,Rain,0,280,5,2,Low
7,Weekend,Fog,1,2158,43,4,High
19,Weekday,Clear,1,2058,41,4,High
20,Weekend,Clear,0,1571,31,1,High
11,Weekend,Rain,0,911,18,2,Medium
4,Weekday,Rain,0,327,6,1,Low
6,Weekday,Clear,1,1495,29,1,Medium
15,Weekday,Clear,0,460,9,4,Low
21,Weekend,Clear,1,2403,48,3,High
16,Weekend,Clear,1,1058,21,3,Medium
9,Weekday,Fog,1,1749,34,1,High
2,Weekend,Clear,1,1365,27,4,Medium
1,Weekend,Clear,0,721,14,3,Medium
11,Weekend,Rain,1,792,15,3,Medium
3,Weekend,Clear,0,582,11,2,Low
16,Weekday,Fog,1,536,10,3,Low
22,Weekday,Clear,0,435,8,3,Low
1,Weekday,Rain,1,540,10,1,Low
13,Weekday,Fog,1,423,8,2,Low
16,Weekend,Fog,1,893,17,4,Medium
17,Weekday,Clear,0,1603,32,1,High
21,Weekday,Fog,0,1411,28,1,Medium
6,Weekday,Fog,1,1620,32,2,High
9,Weekend,Rain,0,1184,23,1,Medium
6,Weekend,Clear,1,1829,36,3,High
18,Weekday,Rain,0,856,17,4,Medium
10,Weekday,Clear,0,1200,24,3,Medium
9,Weekday,Fog,0,1026,20,4,Medium
22,Weekday,Rain,1,1015,20,1,Medium
23,Weekday,Rain,1,602,12,3,Low
8,Weekday,Rain,1,2161,43,3,High
6,Weekend,Clear,1,2420,48,2,High
14,Weekday,Rain,0,263,5,2,Low
8,Weekday,Clear,0,1797,35,3,High
12,Weekend,Fog,0,844,16,2,Medium
3,Weekend,Clear,1,1034,20,4,Medium
10,Weekday,Clear,0,1980,39,4,High
13,Weekday,Fog,0,481,9,3,Low
6,Weekday,Fog,0,1652,33,1,High
6,Weekend,Clear,0,1412,28,3,Medium
17,Weekend,Clear,0,2065,41,3,High
14,Weekday,Fog,0,259,5,2,Low
13,Weekend,Clear,0,776,15,1,Medium
2,Weekend,Rain,0,790,15,3,Medium
7,Weekend,Fog,1,1476,29,2,Medium
9,Weekday,Clear,1,1464,29,1,Medium
12,Weekday,Fog,1,755,15,4,Medium
16,Weekend,Rain,0,602,12,3,Low
0,Weekend,Rain,1,1047,20,3,Medium
6,Weekday,Clear,1,1411,28,4,Medium
17,Weekend,Clear,0,1367,27,1,Medium
9,Weekday,Fog,1,1549,30,3,High
11,Weekend,Clear,0,830,16,1,Medium
5,Weekend,Fog,0,735,14,2,Medium
14,Weekend,Fog,1,674,13,2,Low
15,Weekday,Fog,1,843,16,4,Medium
7,Weekday,Fog,0,767,15,2,Medium
21,Weekday,Clear,1,1488,29,2,Medium
0,Weekday,Clear,0,442,8,3,Low
17,Weekday,Rain,0,1692,33,1,High
19,Weekday,Clear,0,1151,23,3,Medium
15,Weekday,Rain,0,418,8,1,Low
8,Weekday,Clear,0,1491,29,2,Medium
18,Weekend,Rain,1,1816,36,4,High
16,Weekday,Fog,1,395,7,3,Low
21,Weekday,Clear,1,2159,43,2,High
8,Weekday,Clear,1,1468,29,1,Medium
2,Weekday,Clear,1,1027,20,2,Medium
7,Weekend,Rain,1,2319,46,1,High
12,Weekend,Rain,1,1360,27,3,Medium
10,Weekend,Clear,1,1714,34,3,High
14,Weekday,Fog,0,100,2,3,Low
10,Weekend,Fog,1,1412,28,3,Medium
17,Weekend,Fog,1,1479,29,1,Medium
12,Weekend,Rain,1,860,17,4,Medium
8,Weekday,Clear,0,1599,31,2,High
4,Weekday,Rain,0,200,4,2,Low
3,Weekday,Rain,1,1012,20,3,Medium
2,Weekend,Fog,0,667,13,2,Low
13,Weekday,Rain,1,1050,21,2,Medium
15,Weekend,Clear,0,854,17,4,Medium
4,Weekend,Rain,0,878,17,1,Medium
13,Weekday,Rain,0,670,13,4,Low
4,Weekday,Fog,1,921,18,1,Medium
2,Weekday,Clear,1,741,14,3,Medium
18,Weekend,Rain,1,1728,34,1,High
21,Weekend,Clear,1,2642,52,2,High
21,Weekend,Fog,1,2077,41,1,High
12,Weekday,Fog,1,490,9,4,Low
13,Weekend,Rain,0,957,19,2,Medium
12,Weekday,Rain,1,436,8,3,Low
8,Weekday,Clear,1,1440,28,3,Medium
11,Weekend,Rain,0,560,11,3,Low
15,Weekday,Fog,1,916,18,3,Medium
6,Weekend,Fog,1,1582,31,1,High
12,Weekend,Clear,1,1318,26,2,Medium
21,Weekday,Rain,1,1347,26,2,Medium
11,Weekday,Rain,0,141,2,2,Low
14,Weekday,Fog,0,100,2,1,Low
15,Weekend,Rain,1,771,15,4,Medium
21,Weekday,Rain,1,2188,43,4,High
13,Weekday,Rain,0,379,7,2,Low
20,Weekend,Clear,0,2034,40,2,High
3,Weekday,Fog,1,716,14,4,Medium
12,Weekday,Fog,0,356,7,3,Low
5,Weekend,Rain,1,1221,24,3,Medium
9,Weekend,Rain,1,1806,36,4,High
12,Weekend,Fog,0,759,15,3,Medium
10,Weekend,Fog,0,1171,23,1,Medium
0,Weekend,Fog,1,1029,20,4,Medium
22,Weekday,Rain,0,439,8,3,Low
1,Weekend,Rain,0,433,8,4,Low
22,Weekday,Fog,0,127,2,4,Low
10,Weekday,Clear,0,1418,28,3,Medium
11,Weekend,Rain,1,1288,25,2,Medium
12,Weekday,Fog,0,100,2,1,Low
22,Weekend,Fog,1,1042,20,2,Medium
23,Weekday,Clear,0,425,8,1,Low
11,Weekday,Rain,0,100,2,3,Low
0,Weekend,Fog,0,606,12,4,Low
20,Weekend,Rain,1,1981,39,3,High
5,Weekday,Rain,0,636,12,2,Low
12,Weekend,Rain,1,1159,23,1,Medium
0,Weekend,Rain,1,1096,21,3,Medium
4,Weekday,Fog,1,940,18,3,Medium
8,Weekend,Clear,1,1848,36,3,High
1,Weekday,Rain,1,746,14,3,Medium
1,Weekday,Clear,0,531,10,1,Low
18,Weekday,Clear,0,1790,35,4,High
0,Weekend,Clear,1,1545,30,2,High
21,Weekend,Fog,1,1783,35,1,High
21,Weekend,Clear,0,1849,36,4,High
20,Weekday,Fog,0,1108,22,2,Medium
5,Weekend,Rain,1,839,16,2,Medium
23,Weekend,Fog,1,646,12,3,Low
16,Weekday,Clear,1,1088,21,4,Medium
12,Weekend,Clear,0,952,19,4,Medium
2,Weekday,Rain,1,440,8,3,Low
4,Weekday,Fog,0,100,2,1,Low
3,Weekday,Rain,1,911,18,3,Medium
13,Weekend,Fog,1,1007,20,3,Medium
17,Weekend,Clear,1,2506,50,3,High
12,Weekday,Clear,1,738,14,2,Medium
10,Weekend,Clear,0,1536,30,1,High
10,Weekend,Fog,1,1925,38,1,High
14,Weekend,Rain,1,799,15,2,Medium
7,Weekend,Rain,0,1727,34,2,High
4,Weekday,Fog,0,120,2,4,Low
18,Weekend,Rain,1,2362,47,3,High
8,Weekend,Fog,1,1713,34,4,High
23,Weekday,Rain,0,100,2,4,Low
3,Weekday,Clear,1,1040,20,2,Medium
21,Weekend,Fog,1,2024,40,3,High
7,Weekend,Rain,0,1228,24,4,Medium
12,Weekend,Rain,1,1186,23,1,Medium
10,Weekday,Rain,1,1792,35,4,High
3,Weekday,Fog,0,592,11,3,Low
1,Weekend,Rain,0,499,9,4,Low
8,Weekend,Clear,0,1789,35,4,High
2,Weekend,Rain,0,383,7,2,Low
0,Weekend,Fog,1,1146,22,3,Medium
0,Weekday,Rain,1,999,19,2,Medium
21,Weekday,Fog,0,1171,23,1,Medium
16,Weekday,Rain,0,382,7,4,Low
23,Weekend,Rain,0,700,14,3,Low
16,Weekend,Clear,0,570,11,3,Low
15,Weekend,Clear,0,678,13,3,Low
4,Weekend,Rain,1,1127,22,3,Medium
16,Weekday,Fog,1,589,11,3,Low
3,Weekend,Rain,0,787,15,2,Medium
10,Weekday,Clear,0,1792,35,2,High
1,Weekend,Rain,0,486,9,4,Low
4,Weekend,Clear,0,610,12,1,Low
1,Weekday,Rain,0,556,11,2,Low
3,Weekend,Fog,1,1111,22,4,Medium
11,Weekend,Fog,0,409,8,4,Low
8,Weekday,Fog,1,1259,25,2,Medium
0,Weekday,Fog,0,100,2,1,Low
5,Weekday,Clear,0,240,4,4,Low
16,Weekday,Fog,1,778,15,3,Medium
11,Weekday,Clear,0,231,4,1,Low
4,Weekend,Rain,0,715,14,2,Medium
22,Weekend,Clear,1,1147,22,3,Medium
12,Weekday,Fog,1,829,16,4,Medium
15,Weekend,Clear,0,693,13,3,Low
10,Weekend,Clear,0,2253,45,3,High
0,Weekend,Clear,0,950,19,3,Medium
6,Weekday,Fog,1,1427,28,4,Medium
4,Weekday,Fog,0,515,10,4,Low
6,Weekend,Clear,1,2130,42,1,High
16,Weekend,Fog,0,803,16,4,Medium
20,Weekday,Fog,0,1409,28,2,Medium
4,Weekend,Rain,0,480,9,2,Low
14,Weekend,Clear,1,1367,27,1,Medium
0,Weekend,Rain,0,547,10,1,Low
15,Weekday,Fog,0,563,11,1,Low
3,Weekend,Fog,1,1262,25,3,Medium
2,Weekend,Fog,1,857,17,1,Medium
1,Weekend,Fog,1,1006,20,1,Medium
23,Weekend,Fog,0,213,4,1,Low
9,Weekend,Fog,0,1918,38,2,High
12,Weekday,Rain,1,757,15,4,Medium
14,Weekday,Fog,1,803,16,3,Medium
22,Weekday,Clear,1,1220,24,4,Medium
16,Weekday,Rain,0,505,10,4,Low
22,Weekend,Rain,1,1241,24,4,Medium
20,Weekday,Rain,0,1202,24,2,Medium
14,Weekend,Fog,1,959,19,2,Medium
19,Weekday,Clear,1,1894,37,3,High
20,Weekday,Rain,1,1273,25,3,Medium
1,Weekday,Fog,0,184,3,2,Low
23,Weekday,Clear,1,777,15,1,Medium
7,Weekday,Fog,1,1989,39,3,High
10,Weekday,Fog,0,1046,20,2,Medium
7,Weekend,Clear,1,1898,37,3,High
23,Weekday,Fog,1,880,17,1,Medium
7,Weekday,Clear,0,1641,32,2,High
0,Weekend,Rain,0,931,18,3,Medium
6,Weekday,Clear,1,1633,32,1,High
13,Weekend,Fog,0,266,5,4,Low
4,Weekend,Clear,0,1089,21,1,Medium
8,Weekday,Clear,0,1348,26,3,Medium
10,Weekend,Rain,1,1980,39,1,High
16,Weekend,Rain,0,684,13,1,Low
6,Weekday,Rain,1,2194,43,1,High
13,Weekend,Fog,1,965,19,3,Medium
12,Weekend,Rain,0,581,11,2,Low
12,Weekday,Fog,1,853,17,3,Medium
21,Weekend,Clear,0,1844,36,1,High
14,Weekend,Rain,1,1310,26,4,Medium
11,Weekday,Fog,0,100,2,2,Low
20,Weekday,Fog,0,1683,33,3,High
14,Weekend,Clear,1,1197,23,2,Medium
12,Weekday,Fog,0,391,7,3,Low
2,Weekday,Clear,1,1152,23,4,Medium
7,Weekday,Fog,1,2084,41,1,High
22,Weekend,Fog,1,820,16,3,Medium
19,Weekday,Clear,0,1060,21,3,Medium
22,Weekday,Rain,0,100,2,3,Low
14,Weekend,Fog,0,726,14,1,Medium
3,Weekend,Fog,0,295,5,4,Low
11,Weekend,Fog,0,299,5,1,Low
2,Weekday,Clear,0,781,15,2,Medium
15,Weekday,Clear,0,363,7,3,Low
14,Weekday,Clear,0,417,8,3,Low
17,Weekend,Clear,0,1359,27,4,Medium
22,Weekend,Rain,0,695,13,2,Low
8,Weekday,Rain,1,1379,27,2,Medium
6,Weekend,Clear,0,1643,32,4,High
5,Weekend,Fog,0,487,9,1,Low
4,Weekday,Rain,0,558,11,2,Low
22,Weekday,Clear,1,1229,24,1,Medium
2,Weekday,Rain,1,583,11,2,Low
5,Weekend,Clear,1,1214,24,1,Medium
7,Weekend,Rain,1,1926,38,2,High
16,Weekday,Fog,1,888,17,4,Medium
12,Weekday,Fog,0,439,8,4,Low
8,Weekend,Fog,0,1838,36,1,High
23,Weekday,Fog,1,629,12,4,Low
13,Weekday,Clear,0,582,11,4,Low
6,Weekday,Clear,1,2284,45,2,High
10,Weekday,Rain,1,2062,41,3,High
16,Weekend,Rain,1,1169,23,1,Medium
10,Weekday,Clear,1,1735,34,2,High
13,Weekend,Fog,0,637,12,1,Low
11,Weekend,Clear,1,1389,27,3,Medium
11,Weekday,Fog,1,433,8,3,Low
5,Weekday,Clear,1,904,18,3,Medium
15,Weekday,Rain,1,779,15,2,Medium
22,Weekday,Fog,0,424,8,1,Low
11,Weekend,Rain,0,490,9,1,Low
9,Weekday,Clear,1,2318,46,4,High
10,Weekday,Fog,1,1137,22,2,Medium
17,Weekday,Clear,0,1051,21,1,Medium
21,Weekend,Fog,0,1841,36,2,High
15,Weekday,Clear,0,217,4,4,Low
6,Weekend,Fog,0,1876,37,2,High
7,Weekend,Clear,0,1409,28,2,Medium
17,Weekday,Clear,0,1154,23,3,Medium
19,Weekday,Rain,1,1557,31,2,High
0,Weekend,Rain,0,473,9,2,Low
0,Weekday,Clear,1,1175,23,4,Medium
5,Weekday,Fog,1,649,12,4,Low
9,Weekend,Rain,1,2155,43,3,High
5,Weekday,Fog,0,501,10,3,Low
15,Weekday,Clear,0,786,15,3,Medium
15,Weekday,Rain,0,174,3,3,Low
4,Weekday,Clear,1,1267,25,1,Medium
6,Weekday,Rain,0,1556,31,1,High
9,Weekday,Fog,0,1097,21,4,Medium
11,Weekend,Clear,1,1103,22,1,Medium
18,Weekday,Fog,1,1654,33,2,High
13,Weekend,Clear,0,699,13,2,Low
23,Weekday,Fog,0,411,8,1,Low
20,Weekday,Fog,0,1663,33,2,High
18,Weekday,Clear,1,1423,28,3,Medium
12,Weekday,Fog,0,100,2,4,Low
10,Weekend,Rain,0,1572,31,4,High
11,Weekend,Rain,0,650,13,1,Low
23,Weekend,Clear,0,1043,20,1,Medium
0,Weekend,Clear,1,1452,29,1,Medium
13,Weekend,Rain,1,1130,22,2,Medium
14,Weekend,Clear,0,1186,23,2,Medium
21,Weekend,Rain,1,1944,38,2,High
17,Weekday,Fog,1,1859,37,4,High
11,Weekend,Rain,1,904,18,1,Medium
2,Weekday,Fog,0,162,3,1,Low
7,Weekend,Clear,0,1570,31,2,High
5,Weekday,Clear,1,908,18,1,Medium
22,Weekend,Rain,1,1391,27,1,Medium
11,Weekday,Clear,0,332,6,1,Low
19,Weekday,Rain,0,1199,23,3,Medium
4,Weekend,Rain,1,1010,20,2,Medium
10,Weekend,Fog,1,1406,28,2,Medium
15,Weekday,Clear,0,861,17,3,Medium
17,Weekend,Fog,1,2367,47,3,High
3,Weekend,Fog,0,285,5,4,Low
4,Weekend,Clear,1,1547,30,3,High
0,Weekday,Clear,1,631,12,4,Low
18,Weekday,Clear,1,1846,36,4,High
15,Weekday,Clear,0,533,10,3,Low
18,Weekday,Fog,0,1453,29,3,Medium
11,Weekday,Rain,0,634,12,3,Low
0,Weekday,Clear,0,236,4,1,Low
2,Weekday,Fog,0,100,2,1,Low
1,Weekend,Fog,1,1288,25,4,Medium
13,Weekday,Rain,0,100,2,4,Low
19,Weekday,Clear,1,1757,35,3,High
10,Weekday,Fog,1,1864,37,3,High
2,Weekend,Fog,0,469,9,1,Low
