time,day_type,weather,event_day,passengers,flight_count,avg_luggage,crowd
9,Weekend,Clear,1,2262,45,3,High
9,Weekday,Clear,0,1724,34,4,High
18,Weekend,Clear,0,2258,45,3,High
4,Weekend,Fog,1,1207,24,1,Medium
7,Weekend,Fog,1,2487,49,4,High
6,Weekday,Fog,0,1640,32,4,High
18,Weekend,Rain,0,1454,29,3,Medium
16,Weekend,Rain,1,1176,23,4,Medium
1,Weekday,Rain,1,783,15,1,Medium
19,Weekday,Fog,1,1452,29,1,Medium
1,Weekend,Clear,1,1043,20,3,Medium
11,Weekend,Fog,0,1014,20,1,Medium
5,Weekday,Rain,0,383,7,4,Low
16,Weekday,Fog,0,100,2,1,Low
10,Weekday,Clear,0,1932,38,1,High
0,Weekday,Rain,1,889,17,1,Medium
6,Weekday,Clear,1,2225,44,4,High
18,Weekend,Rain,0,1239,24,3,Medium
6,Weekday,Fog,1,1943,38,1,High
12,Weekend,Fog,1,1402,28,2,Medium
5,Weekend,Clear,0,845,16,4,Medium
6,Weekday,Fog,1,1858,37,4,High
0,Weekday,Fog,0,466,9,1,Low
18,Weekend,Clear,1,2091,41,2,High
5,Weekend,Clear,1,1159,23,2,Medium
15,Weekday,Clear,0,567,11,1,Low
11,Weekday,Clear,0,716,14,4,Medium
1,Weekend,Fog,0,933,18,3,Medium
12,Weekend,Rain,1,906,18,4,Medium
3,Weekend,Clear,0,1299,25,3,Medium
11,Weekday,Clear,0,532,10,3,Low
16,Weekday,Fog,1,782,15,4,Medium
19,Weekend,Clear,1,2707,54,1,High
19,Weekday,Clear,0,1313,26,2,Medium
22,Weekday,Clear,0,813,16,4,Medium
1,Weekend,Clear,1,1153,23,3,Medium
5,Weekend,Fog,0,412,8,2,Low
19,Weekend,Fog,1,1741,34,4,High
8,Weekday,Fog,0,845,16,1,Medium
2,Weekday,Fog,0,100,2,4,Low
0,Weekend,Rain,0,814,16,1,Medium
18,Weekend,Rain,1,1702,34,3,High
9,Weekend,Rain,0,2155,43,2,High
1,Weekday,Fog,1,711,14,1,Medium
4,Weekend,Fog,0,529,10,4,Low
14,Weekend,Clear,0,1232,24,1,Medium
7,Weekday,Rain,1,2309,46,1,High
4,Weekend,Clear,1,1575,31,4,High
22,Weekday,Clear,1,757,15,2,Medium
6,Weekday,Clear,0,1320,26,1,Medium
7,Weekend,Clear,0,2018,40,3,High
20,Weekday,Clear,0,2129,42,2,High
11,Weekday,Rain,1,693,13,1,Low
18,Weekday,Fog,0,907,18,3,Medium
4,Weekend,Clear,0,869,17,2,Medium
15,Weekend,Clear,0,796,15,4,Medium
16,Weekday,Fog,0,344,6,3,Low
18,Weekday,Fog,1,1746,34,1,High
13,Weekend,Fog,0,472,9,2,Low
12,Weekday,Clear,1,1177,23,4,Medium
16,Weekday,Clear,0,861,17,3,Medium
22,Weekday,Rain,0,369,7,1,Low
11,Weekday,Fog,0,532,10,2,Low
18,Weekday,Fog,0,1497,29,3,Medium
12,Weekend,Fog,1,1206,24,2,Medium
6,Weekday,Fog,0,1158,23,2,Medium
12,Weekend,Fog,1,1147,22,4,Medium
11,Weekday,Rain,0,661,13,1,Low
22,Weekday,Rain,1,850,17,4,Medium
1,Weekend,Clear,0,1023,20,4,Medium
10,Weekend,Rain,1,2119,42,4,High
4,Weekend,Fog,0,508,10,1,Low
22,Weekday,Rain,0,183,3,4,Low
17,Weekend,Rain,0,1259,25,1,Medium
9,Weekday,Fog,1,2039,40,2,High
7,Weekday,Rain,0,1570,31,3,High
11,Weekday,Rain,1,870,17,1,Medium
8,Weekday,Fog,1,1987,39,3,High
4,Weekend,Rain,0,1032,20,1,Medium
17,Weekend,Fog,1,1980,39,3,High
19,Weekend,Rain,1,1823,36,4,High
6,Weekday,Rain,0,1284,25,2,Medium
3,Weekday,Fog,1,470,9,4,Low
8,Weekday,Fog,0,1006,20,4,Medium
18,Weekend,Fog,1,1890,37,2,High
10,Weekend,Clear,1,2034,40,2,High
2,Weekday,Fog,0,100,2,2,Low
0,Weekday,Clear,1,1133,22,2,Medium
4,Weekend,Clear,1,1671,33,2,High
20,Weekday,Rain,1,2061,41,4,High
17,Weekday,Rain,1,1632,32,2,High
2,Weekend,Rain,1,1152,23,2,Medium
20,Weekend,Rain,0,1816,36,1,High
6,Weekday,Fog,1,1626,32,3,High
9,Weekday,Rain,1,2107,42,3,High
15,Weekend,Fog,1,915,18,4,Medium
22,Weekend,Rain,0,1059,21,1,Medium
10,Weekend,Clear,1,1965,39,3,High
0,Weekday,Rain,0,172,3,3,Low
16,Weekend,Clear,0,1298,25,1,Medium
12,Weekend,Rain,1,1447,28,4,Medium
6,Weekday,Rain,0,1055,21,2,Medium
20,Weekend,Clear,1,2118,42,3,High
8,Weekend,Clear,1,2650,53,4,High
19,Weekday,Clear,1,2523,50,2,High
14,Weekday,Clear,1,868,17,3,Medium
15,Weekend,Rain,0,996,19,2,Medium
8,Weekday,Fog,0,1261,25,4,Medium
12,Weekday,Rain,1,613,12,4,Low
22,Weekend,Clear,0,1239,24,4,Medium
18,Weekend,Fog,0,2115,42,2,High
19,Weekend,Clear,1,2679,53,4,High
4,Weekend,Fog,0,370,7,1,Low
23,Weekday,Clear,1,970,19,3,Medium
9,Weekend,Rain,0,2229,44,3,High
7,Weekend,Fog,0,1354,27,1,Medium
23,Weekday,Clear,1,997,19,4,Medium
20,Weekday,Fog,0,1165,23,1,Medium
15,Weekday,Rain,1,756,15,3,Medium
13,Weekday,Fog,1,644,12,4,Low
20,Weekday,Fog,1,1272,25,1,Medium
23,Weekend,Fog,0,722,14,3,Medium
9,Weekday,Rain,0,1068,21,2,Medium
11,Weekday,Fog,1,576,11,1,Low
3,Weekday,Clear,1,1298,25,4,Medium
14,Weekday,Fog,0,593,11,3,Low
23,Weekday,Rain,1,967,19,1,Medium
15,Weekend,Rain,0,874,17,1,Medium
10,Weekend,Clear,1,2568,51,4,High
22,Weekend,Rain,1,1313,26,4,Medium
6,Weekday,Fog,0,1640,32,4,High
8,Weekend,Rain,1,1751,35,2,High
10,Weekday,Rain,0,1351,27,3,Medium
5,Weekend,Rain,1,923,18,2,Medium
23,Weekday,Fog,0,327,6,1,Low
4,Weekend,Clear,0,705,14,3,Medium
22,Weekend,Fog,0,569,11,1,Low
13,Weekend,Rain,0,1105,22,4,Medium
5,Weekday,Fog,0,107,2,2,Low
2,Weekend,Clear,0,1033,20,3,Medium
1,Weekend,Clear,1,1258,25,3,Medium
12,Weekend,Clear,1,1298,25,1,Medium
12,Weekday,Clear,0,867,17,3,Medium
8,Weekday,Clear,0,1359,27,1,Medium
13,Weekend,Clear,1,1163,23,4,Medium
16,Weekday,Fog,1,775,15,3,Medium
5,Weekend,Clear,0,891,17,3,Medium
19,Weekend,Rain,0,1484,29,4,Medium
14,Weekday,Fog,0,100,2,1,Low
22,Weekday,Clear,0,858,17,2,Medium
4,Weekday,Rain,1,580,11,3,Low
22,Weekend,Rain,1,1357,27,3,Medium
2,Weekend,Rain,1,1526,30,1,High
15,Weekday,Rain,1,861,17,3,Medium
21,Weekday,Fog,0,1029,20,2,Medium
15,Weekend,Fog,0,646,12,1,Low
22,Weekend,Clear,0,741,14,3,Medium
0,Weekend,Fog,0,744,14,2,Medium
12,Weekend,Clear,1,1609,32,3,High
14,Weekend,Fog,0,737,14,1,Medium
14,Weekday,Clear,1,941,18,4,Medium
8,Weekend,Rain,0,1976,39,3,High
12,Weekday,Fog,0,418,8,1,Low
16,Weekday,Clear,1,1160,23,1,Medium
11,Weekend,Rain,1,1063,21,3,Medium
16,Weekend,Fog,1,1163,23,2,Medium
22,Weekday,Rain,1,683,13,2,Low
2,Weekday,Clear,0,752,15,1,Medium
15,Weekend,Rain,1,854,17,4,Medium
1,Weekday,Fog,1,879,17,2,Medium
5,Weekday,Fog,1,768,15,1,Medium
17,Weekday,Clear,0,1702,34,2,High
0,Weekend,Rain,1,1330,26,3,Medium
18,Weekend,Rain,0,1488,29,3,Medium
13,Weekday,Rain,1,1151,23,4,Medium
21,Weekday,Clear,0,1661,33,1,High
16,Weekend,Clear,1,1339,26,3,Medium
2,Weekend,Clear,0,1008,20,2,Medium
22,Weekday,Fog,0,400,8,3,Low
2,Weekend,Rain,0,532,10,1,Low
2,Weekend,Rain,1,998,19,1,Medium
11,Weekend,Fog,1,864,17,3,Medium
9,Weekday,Clear,0,1970,39,2,High
0,Weekend,Rain,0,517,10,2,Low
19,Weekday,Rain,1,2120,42,3,High
2,Weekday,Clear,1,843,16,4,Medium
11,Weekend,Fog,1,1217,24,2,Medium
15,Weekend,Rain,1,1020,20,3,Medium
4,Weekday,Rain,1,649,12,2,Low
21,Weekday,Clear,0,1611,32,2,High
23,Weekend,Fog,1,743,14,1,Medium
16,Weekend,Fog,1,1316,26,3,Medium
2,Weekday,Rain,0,514,10,3,Low
2,Weekday,Rain,0,544,10,4,Low
3,Weekday,Clear,0,796,15,1,Medium
19,Weekend,Clear,1,2155,43,1,High
22,Weekday,Rain,1,553,11,1,Low
10,Weekend,Fog,0,1790,35,3,High
9,Weekday,Fog,1,2071,41,3,High
15,Weekend,Fog,0,435,8,2,Low
6,Weekday,Clear,0,2084,41,4,High
5,Weekend,Rain,0,683,13,3,Low
19,Weekend,Rain,1,2384,47,2,High
18,Weekday,Clear,0,1434,28,4,Medium
1,Weekend,Rain,1,1024,20,4,Medium
16,Weekend,Fog,0,647,12,3,Low
3,Weekday,Rain,1,602,12,3,Low
11,Weekend,Rain,1,1296,25,4,Medium
4,Weekday,Clear,0,640,12,3,Low
3,Weekend,Clear,1,1594,31,2,High
19,Weekend,Clear,0,1870,37,4,High
10,Weekday,Fog,0,1137,22,1,Medium
20,Weekend,Fog,0,1759,35,3,High
17,Weekend,Fog,0,1688,33,4,High
3,Weekend,Fog,1,1021,20,3,Medium
11,Weekday,Rain,1,792,15,3,Medium
13,Weekend,Fog,1,1307,26,4,Medium
0,Weekday,Clear,1,995,19,1,Medium
2,Weekday,Rain,1,1037,20,1,Medium
2,Weekday,Fog,0,682,13,1,Low
1,Weekend,Fog,0,382,7,4,Low
4,Weekend,Rain,0,898,17,2,Medium
7,Weekend,Clear,0,2111,42,1,High
13,Weekend,Fog,0,839,16,1,Medium
0,Weekend,Clear,1,1603,32,3,High
17,Weekend,Rain,0,2198,43,1,High
9,Weekend,Clear,0,2379,47,2,High
0,Weekend,Rain,0,677,13,2,Low
10,Weekend,Fog,1,1536,30,4,High
11,Weekend,Clear,0,878,17,2,Medium
20,Weekday,Clear,0,1926,38,3,High
17,Weekday,Rain,1,2235,44,3,High
22,Weekday,Clear,0,926,18,4,Medium
13,Weekend,Clear,1,1684,33,4,High
5,Weekend,Rain,0,921,18,3,Medium
11,Weekend,Fog,1,833,16,2,Medium
20,Weekday,Rain,1,2121,42,4,High
6,Weekday,Rain,1,1751,35,1,High
23,Weekend,Fog,1,1306,26,4,Medium
8,Weekday,Clear,0,1656,33,2,High
17,Weekend,Clear,1,2512,50,2,High
20,Weekday,Rain,0,1631,32,3,High
5,Weekend,Fog,0,454,9,2,Low
7,Weekend,Clear,0,2433,48,3,High
15,Weekday,Clear,0,841,16,4,Medium
21,Weekend,Clear,1,2440,48,4,High
3,Weekday,Rain,0,302,6,3,Low
2,Weekend,Fog,0,501,10,1,Low
23,Weekday,Fog,0,142,2,4,Low
16,Weekday,Rain,0,148,2,3,Low
19,Weekday,Clear,1,2224,44,2,High
23,Weekend,Fog,1,1191,23,3,Medium
2,Weekend,Clear,0,1291,25,4,Medium
19,Weekend,Clear,1,2736,54,4,High
3,Weekday,Rain,0,430,8,4,Low
17,Weekday,Fog,0,1715,34,3,High
7,Weekday,Clear,1,1902,38,1,High
22,Weekend,Rain,1,1347,26,1,Medium
22,Weekend,Fog,0,438,8,1,Low
3,Weekend,Clear,0,993,19,3,Medium
8,Weekend,Clear,1,2107,42,4,High
21,Weekend,Fog,1,2023,40,2,High
5,Weekday,Rain,0,456,9,3,Low
6,Weekend,Rain,0,1447,28,2,Medium
6,Weekend,Fog,1,1731,34,3,High
3,Weekend,Rain,1,1433,28,3,Medium
18,Weekend,Fog,0,1423,28,4,Medium
21,Weekend,Rain,1,2175,43,2,High
21,Weekday,Rain,1,1918,38,1,High
6,Weekday,Clear,1,2045,40,2,High
0,Weekday,Fog,1,1026,20,3,Medium
19,Weekend,Clear,1,1849,36,4,High
11,Weekday,Rain,0,833,16,2,Medium
19,Weekday,Rain,1,1748,34,4,High
21,Weekend,Fog,0,1817,36,2,High
8,Weekday,Rain,1,1906,38,2,High
17,Weekend,Clear,0,1815,36,1,High
12,Weekend,Fog,1,1056,21,4,Medium
9,Weekend,Rain,1,1688,33,2,High
3,Weekend,Rain,0,543,10,1,Low
20,Weekend,Rain,1,1638,32,2,High
23,Weekday,Fog,0,659,13,1,Low
0,Weekend,Rain,0,705,14,1,Medium
21,Weekday,Rain,1,1800,36,2,High
23,Weekday,Clear,0,976,19,2,Medium
21,Weekday,Rain,1,2158,43,1,High
17,Weekend,Fog,0,1743,34,3,High
13,Weekday,Fog,1,959,19,2,Medium
19,Weekend,Rain,1,2461,49,3,High
5,Weekday,Fog,0,363,7,2,Low
14,Weekday,Rain,0,158,3,4,Low
22,Weekend,Clear,0,770,15,1,Medium
5,Weekday,Clear,0,670,13,2,Low
20,Weekday,Fog,1,1325,26,1,Medium
13,Weekday,Clear,1,995,19,4,Medium
11,Weekday,Clear,0,457,9,3,Low
9,Weekday,Fog,0,973,19,3,Medium
23,Weekday,Fog,1,1010,20,3,Medium
12,Weekday,Rain,0,628,12,4,Low
5,Weekday,Rain,1,698,13,3,Low
1,Weekend,Fog,1,1247,24,1,Medium
19,Weekday,Fog,1,2035,40,1,High
6,Weekend,Clear,0,1479,29,1,Medium
14,Weekday,Clear,1,1411,28,1,Medium
5,Weekday,Rain,0,371,7,3,Low
9,Weekend,Fog,0,1670,33,3,High
23,Weekend,Clear,0,1010,20,3,Medium
5,Weekend,Clear,0,1264,25,4,Medium
0,Weekend,Rain,0,992,19,3,Medium
21,Weekday,Clear,1,1617,32,3,High
6,Weekday,Fog,1,2132,42,3,High
1,Weekday,Rain,1,558,11,2,Low
6,Weekday,Fog,0,1304,26,3,Medium
6,Weekend,Clear,1,2733,54,4,High
19,Weekend,Rain,0,1243,24,3,Medium
5,Weekday,Clear,0,822,16,3,Medium
1,Weekend,Clear,0,984,19,2,Medium
14,Weekday,Rain,0,780,15,1,Medium
3,Weekday,Rain,1,972,19,1,Medium
23,Weekend,Rain,1,1017,20,1,Medium
12,Weekday,Clear,1,1431,28,3,Medium
9,Weekday,Rain,0,1319,26,2,Medium
17,Weekend,Clear,1,2118,42,3,High
1,Weekday,Rain,1,1025,20,4,Medium
7,Weekday,Rain,1,1940,38,4,High
10,Weekend,Fog,1,2163,43,3,High
15,Weekend,Fog,0,715,14,2,Medium
9,Weekday,Rain,1,1368,27,4,Medium
7,Weekend,Fog,1,2415,48,2,High
6,Weekend,Clear,1,2717,54,2,High
9,Weekday,Rain,1,2295,45,1,High
12,Weekend,Rain,0,1101,22,4,Medium
8,Weekend,Fog,1,1839,36,4,High
11,Weekday,Fog,1,881,17,4,Medium
14,Weekday,Clear,1,1253,25,3,Medium
16,Weekday,Fog,0,685,13,1,Low
12,Weekend,Rain,0,1026,20,4,Medium
16,Weekday,Rain,0,286,5,3,Low
23,Weekday,Clear,0,539,10,2,Low
2,Weekend,Rain,0,542,10,2,Low
19,Weekday,Clear,1,2039,40,4,High
16,Weekday,Rain,1,1002,20,1,Medium
16,Weekend,Clear,0,934,18,1,Medium
21,Weekday,Fog,1,1540,30,3,High
7,Weekend,Fog,0,1471,29,4,Medium
21,Weekday,Clear,0,2073,41,3,High
11,Weekend,Clear,1,1118,22,3,Medium
14,Weekend,Rain,0,972,19,2,Medium
2,Weekend,Rain,0,1086,21,2,Medium
18,Weekend,Rain,0,1683,33,4,High
13,Weekday,Fog,0,678,13,2,Low
20,Weekday,Fog,0,1702,34,4,High
10,Weekend,Fog,0,1668,33,1,High
10,Weekday,Clear,1,1979,39,3,High
12,Weekday,Fog,1,793,15,4,Medium
14,Weekend,Fog,1,1047,20,4,Medium
17,Weekday,Fog,0,1318,26,1,Medium
20,Weekday,Rain,0,1592,31,3,High
23,Weekend,Fog,0,456,9,3,Low
7,Weekday,Rain,1,1712,34,2,High
14,Weekday,Rain,0,632,12,2,Low
3,Weekday,Clear,0,799,15,2,Medium
0,Weekend,Rain,1,1434,28,2,Medium
21,Weekday,Rain,0,1458,29,4,Medium
0,Weekend,Fog,0,375,7,1,Low
20,Weekend,Clear,0,2159,43,4,High
22,Weekend,Fog,0,507,10,2,Low
1,Weekday,Clear,1,1159,23,2,Medium
13,Weekend,Fog,0,926,18,2,Medium
12,Weekday,Fog,1,1061,21,1,Medium
4,Weekend,Fog,1,1217,24,3,Medium
18,Weekday,Rain,1,2167,43,1,High
7,Weekend,Fog,1,2523,50,1,High
11,Weekend,Rain,0,844,16,3,Medium
12,Weekend,Fog,0,842,16,4,Medium
17,Weekend,Fog,1,1612,32,4,High
1,Weekend,Fog,1,782,15,1,Medium
9,Weekend,Rain,0,1784,35,1,High
17,Weekend,Fog,0,2051,41,2,High
10,Weekend,Fog,1,1700,34,2,High
2,Weekend,Clear,0,1175,23,2,Medium
4,Weekday,Clear,1,1217,24,2,Medium
3,Weekend,Clear,0,653,13,4,Low
23,Weekend,Fog,0,610,12,4,Low
22,Weekday,Clear,1,867,17,1,Medium
13,Weekday,Rain,1,784,15,4,Medium
11,Weekend,Fog,1,1172,23,2,Medium
10,Weekday,Fog,1,2126,42,4,High
11,Weekday,Fog,0,471,9,3,Low
5,Weekend,Fog,1,823,16,4,Medium
17,Weekend,Rain,0,2216,44,4,High
0,Weekday,Fog,1,708,14,2,Medium
12,Weekend,Rain,0,998,19,1,Medium
11,Weekday,Rain,1,1057,21,3,Medium
12,Weekday,Fog,0,362,7,1,Low
11,Weekday,Clear,0,924,18,2,Medium
1,Weekend,Rain,0,826,16,4,Medium
19,Weekday,Fog,0,1703,34,2,High
13,Weekday,Fog,1,703,14,4,Medium
15,Weekday,Fog,0,253,5,2,Low
20,Weekend,Clear,0,1907,38,2,High
18,Weekend,Clear,0,2391,47,4,High
10,Weekday,Clear,0,1639,32,1,High
3,Weekday,Fog,0,625,12,3,Low
0,Weekday,Clear,1,993,19,2,Medium
9,Weekday,Clear,0,1196,23,4,Medium
9,Weekend,Fog,0,1535,30,1,High
15,Weekday,Fog,0,100,2,3,Low
21,Weekday,Rain,1,1600,32,3,High
23,Weekend,Clear,1,1258,25,4,Medium
2,Weekday,Clear,0,725,14,2,Medium
17,Weekend,Fog,0,1961,39,2,High
3,Weekday,Clear,1,843,16,2,Medium
20,Weekday,Fog,0,1373,27,3,Medium
9,Weekday,Rain,1,1359,27,2,Medium
8,Weekend,Fog,1,1604,32,3,High
9,Weekday,Fog,1,1514,30,1,High
6,Weekend,Fog,0,1828,36,3,High
2,Weekday,Clear,1,929,18,1,Medium
23,Weekday,Rain,0,608,12,3,Low
18,Weekend,Rain,0,1550,31,3,High
16,Weekday,Fog,0,512,10,3,Low
19,Weekend,Clear,1,2550,51,4,High
13,Weekend,Fog,0,657,13,3,Low
7,Weekend,Rain,1,2321,46,1,High
11,Weekend,Rain,1,1501,30,2,High
18,Weekend,Rain,1,1927,38,4,High
2,Weekend,Fog,1,1295,25,1,Medium
11,Weekday,Clear,1,1312,26,1,Medium
2,Weekday,Clear,1,1353,27,1,Medium
23,Weekday,Clear,0,421,8,4,Low
2,Weekday,Fog,0,733,14,1,Medium
7,Weekend,Rain,0,2212,44,4,High
17,Weekday,Clear,1,1902,38,2,High
2,Weekend,Clear,1,1497,29,2,Medium
13,Weekend,Fog,0,501,10,3,Low
3,Weekend,Rain,0,604,12,2,Low
6,Weekday,Rain,1,1709,34,4,High
2,Weekend,Fog,1,1148,22,1,Medium
1,Weekend,Rain,1,933,18,1,Medium
18,Weekend,Rain,0,1509,30,2,High
22,Weekend,Fog,0,618,12,4,Low
11,Weekend,Rain,1,1036,20,1,Medium
16,Weekday,Fog,0,386,7,1,Low
17,Weekday,Rain,1,2053,41,4,High
5,Weekday,Fog,1,777,15,3,Medium
14,Weekend,Clear,0,977,19,4,Medium
16,Weekday,Fog,0,341,6,3,Low
0,Weekend,Rain,0,1108,22,2,Medium
10,Weekday,Rain,0,974,19,3,Medium
17,Weekday,Clear,1,1878,37,1,High
20,Weekday,Rain,0,992,19,4,Medium
10,Weekend,Rain,0,2115,42,3,High
15,Weekday,Fog,0,633,12,2,Low
6,Weekend,Rain,0,1925,38,2,High
12,Weekday,Fog,1,1109,22,3,Medium
17,Weekday,Fog,0,1277,25,4,Medium
3,Weekday,Rain,1,544,10,1,Low
23,Weekend,Fog,1,1153,23,1,Medium
18,Weekday,Rain,0,1030,20,3,Medium
19,Weekday,Fog,1,1551,31,2,High
4,Weekend,Clear,0,1196,23,3,Medium
17,Weekend,Rain,0,1537,30,4,High
2,Weekday,Clear,0,687,13,1,Low
18,Weekday,Clear,0,1756,35,4,High
14,Weekday,Fog,0,181,3,3,Low
21,Weekend,Rain,0,1547,30,3,High
0,Weekend,Clear,1,1373,27,3,Medium
8,Weekday,Rain,0,1007,20,3,Medium
15,Weekday,Clear,0,434,8,4,Low
6,Weekend,Clear,0,1924,38,2,High
6,Weekday,Rain,1,1546,30,1,High
16,Weekend,Clear,0,992,19,2,Medium
15,Weekday,Fog,0,524,10,3,Low
8,Weekend,Clear,1,2567,51,3,High
4,Weekend,Rain,0,482,9,1,Low
6,Weekday,Clear,1,1743,34,4,High
6,Weekday,Rain,1,1435,28,2,Medium
18,Weekday,Clear,1,2057,41,3,High
19,Weekend,Fog,1,1752,35,3,High
16,Weekend,Fog,1,1238,24,1,Medium
22,Weekday,Clear,1,1351,27,1,Medium
1,Weekday,Clear,0,533,10,2,Low
8,Weekend,Fog,1,2045,40,4,High
14,Weekend,Rain,1,884,17,4,Medium
13,Weekday,Fog,1,723,14,4,Medium
10,Weekend,Rain,1,1693,33,1,High
0,Weekend,Clear,0,1315,26,1,Medium
2,Weekend,Clear,0,936,18,2,Medium
13,Weekend,Fog,1,763,15,3,Medium
10,Weekday,Clear,1,2278,45,2,High
6,Weekday,Fog,0,1250,25,3,Medium
22,Weekday,Fog,1,810,16,1,Medium
23,Weekday,Rain,0,332,6,1,Low
12,Weekend,Rain,1,911,18,1,Medium
18,Weekday,Fog,1,2002,40,2,High
5,Weekend,Rain,0,953,19,4,Medium
13,Weekend,Fog,1,747,14,2,Medium
8,Weekend,Fog,1,1998,39,4,High
0,Weekday,Clear,0,941,18,3,Medium
13,Weekend,Clear,0,1166,23,3,Medium
6,Weekday,Rain,1,1528,30,4,High
1,Weekday,Fog,1,900,18,3,Medium
11,Weekend,Rain,1,885,17,1,Medium
22,Weekday,Clear,1,1430,28,4,Medium
22,Weekend,Clear,1,1732,34,2,High
21,Weekday,Clear,0,1805,36,4,High
12,Weekday,Clear,0,626,12,2,Low
20,Weekday,Clear,0,1678,33,4,High
13,Weekend,Rain,1,1395,27,3,Medium
20,Weekday,Clear,1,1558,31,1,High
6,Weekend,Rain,1,1801,36,2,High
15,Weekday,Clear,0,779,15,3,Medium
23,Weekend,Rain,0,907,18,1,Medium
21,Weekend,Clear,0,2282,45,3,High
1,Weekend,Rain,0,956,19,3,Medium
10,Weekend,Rain,0,1770,35,1,High
18,Weekday,Clear,0,1923,38,4,High
17,Weekend,Rain,1,1893,37,4,High
21,Weekend,Rain,1,2305,46,2,High
22,Weekday,Fog,1,511,10,2,Low
23,Weekend,Clear,1,1675,33,4,High
23,Weekend,Clear,0,990,19,1,Medium
6,Weekend,Rain,0,1309,26,4,Medium
5,Weekend,Rain,1,937,18,2,Medium
14,Weekday,Fog,0,714,14,1,Medium
11,Weekday,Rain,0,205,4,3,Low
2,Weekday,Rain,1,841,16,1,Medium
11,Weekend,Clear,1,1496,29,4,Medium
4,Weekend,Fog,1,904,18,3,Medium
14,Weekday,Fog,0,599,11,3,Low
3,Weekend,Fog,0,970,19,3,Medium
23,Weekday,Clear,1,1143,22,3,Medium
12,Weekend,Clear,1,1399,27,2,Medium
12,Weekday,Clear,0,742,14,4,Medium
14,Weekend,Clear,0,736,14,3,Medium
10,Weekday,Clear,1,1556,31,2,High
8,Weekend,Fog,1,1928,38,2,High
3,Weekend,Clear,0,650,13,3,Low
2,Weekday,Rain,0,558,11,3,Low
15,Weekday,Clear,1,867,17,2,Medium
6,Weekday,Clear,1,2334,46,2,High
2,Weekday,Rain,1,936,18,2,Medium
23,Weekend,Clear,1,1321,26,1,Medium
3,Weekday,Fog,0,704,14,2,Medium
13,Weekend,Clear,1,1386,27,3,Medium
10,Weekday,Clear,1,2212,44,1,High
23,Weekday,Rain,0,608,12,1,Low
22,Weekend,Rain,1,998,19,4,Medium
15,Weekend,Fog,1,824,16,2,Medium
7,Weekend,Clear,0,2296,45,1,High
0,Weekday,Clear,1,939,18,2,Medium
10,Weekend,Clear,1,2687,53,4,High
9,Weekend,Rain,0,1327,26,2,Medium
22,Weekday,Fog,0,682,13,4,Low
7,Weekday,Clear,0,1165,23,2,Medium
2,Weekend,Fog,0,635,12,4,Low
22,Weekend,Fog,1,1015,20,2,Medium
19,Weekend,Clear,1,2296,45,2,High
15,Weekend,Rain,0,571,11,2,Low
18,Weekend,Rain,1,2462,49,4,High
20,Weekend,Fog,1,2163,43,4,High
14,Weekday,Fog,0,246,4,4,Low
4,Weekend,Rain,1,1105,22,1,Medium
19,Weekend,Fog,1,1672,33,2,High
8,Weekend,Clear,0,2263,45,2,High
10,Weekend,Clear,0,2400,48,4,High
11,Weekday,Rain,0,457,9,2,Low
13,Weekday,Clear,0,755,15,2,Medium
21,Weekday,Rain,1,1993,39,1,High
10,Weekend,Clear,1,2817,56,1,High
12,Weekend,Fog,1,815,16,2,Medium
19,Weekend,Fog,1,2418,48,4,High
6,Weekend,Fog,0,1571,31,1,High
4,Weekday,Rain,1,887,17,3,Medium
3,Weekday,Fog,0,369,7,4,Low
16,Weekend,Fog,1,776,15,3,Medium
1,Weekday,Fog,1,476,9,4,Low
10,Weekend,Rain,0,1386,27,2,Medium
10,Weekend,Clear,0,1824,36,2,High
4,Weekday,Clear,0,502,10,2,Low
13,Weekend,Clear,1,1233,24,2,Medium
3,Weekend,Fog,0,629,12,4,Low
17,Weekday,Clear,1,1957,39,2,High
6,Weekday,Rain,1,1648,32,4,High
11,Weekend,Rain,1,862,17,3,Medium
0,Weekend,Clear,1,1281,25,2,Medium
6,Weekday,Rain,1,1467,29,1,Medium
23,Weekend,Clear,1,1707,34,3,High
17,Weekend,Rain,1,1720,34,1,High
10,Weekend,Clear,0,2057,41,2,High
14,Weekday,Clear,0,485,9,1,Low
6,Weekday,Fog,0,840,16,3,Medium
12,Weekday,Rain,0,652,13,4,Low
0,Weekend,Clear,0,637,12,3,Low
5,Weekend,Rain,0,1125,22,4,Medium
18,Weekday,Clear,1,1975,39,1,High
4,Weekend,Rain,1,1233,24,3,Medium
20,Weekday,Clear,0,1491,29,3,Medium
9,Weekend,Clear,0,1997,39,2,High
23,Weekend,Clear,0,930,18,1,Medium
6,Weekday,Fog,1,2061,41,3,High
11,Weekday,Clear,1,938,18,4,Medium
8,Weekday,Fog,1,1729,34,1,High
14,Weekend,Clear,0,688,13,1,Low
14,Weekend,Fog,0,392,7,2,Low
20,Weekday,Rain,0,1334,26,4,Medium
6,Weekday,Fog,1,1291,25,1,Medium
20,Weekend,Clear,1,2758,55,4,High
12,Weekend,Rain,0,466,9,2,Low
12,Weekend,Fog,1,923,18,3,Medium
18,Weekday,Rain,1,1868,37,4,High
0,Weekend,Rain,1,1326,26,4,Medium
7,Weekday,Clear,0,1168,23,3,Medium
